,id_,type_,latitude,longitude,geometry,aeroway,level,operator,ref,source,name,holding_position:type,length,surface,width,building,building:levels,layer,roof:levels,roof:shape,wheelchair,bridge,addr:city,addr:housenumber,addr:postcode,addr:state,addr:street,aerodrome,aerodrome:type,contact:website,ele,iata,icao,internet_access,internet_access:fee,internet_access:ssid,name:en,owner,rank_aci:2016,website,wikidata,wikipedia,highway,type
828,413417643,way,39.86026702749769,-104.69436547510429,"LINESTRING (-104.6947475 39.8604066, -104.6948334 39.8603901, -104.6949499 39.860373, -104.6948077 39.8603619, -104.6947127 39.8603304, -104.6946388 39.860294, -104.6945598 39.8602501, -104.6944993 39.8601972, -104.694451 39.8601478, -104.6944096 39.8600731, -104.6943827 39.860001, -104.6943752 39.859944, -104.6943452 39.8600504, -104.6942969 39.8601287, -104.6942123 39.8602199, -104.6941172 39.860281, -104.6940099 39.8603284, -104.6939038 39.8603557, -104.6938234 39.8603663, -104.6939321 39.860384, -104.6940421 39.8604251, -104.6941333 39.8604663)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,413417646,way,39.86060006934001,-104.69441246037132,"LINESTRING (-104.6941333 39.8604663, -104.6942123 39.8605205, -104.6942755 39.8605898, -104.6943184 39.860666, -104.6943506 39.8607401, -104.6943654 39.8608293, -104.6943854 39.8607175, -104.694431 39.8606269, -104.6944954 39.8605528, -104.6945651 39.860489, -104.6946322 39.8604478, -104.6947475 39.8604066)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,413417650,way,39.856131071825416,-104.69463731597756,"LINESTRING (-104.6949473 39.8559868, -104.6948575 39.8559984, -104.6947502 39.8560334, -104.694679 39.8560608, -104.6946134 39.8561034, -104.6945437 39.8561652, -104.6944725 39.856242, -104.6944364 39.8563134, -104.6944136 39.856384)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,413417653,way,39.85617794739048,-104.69631631777662,"LINESTRING (-104.6965501 39.8565261, -104.6965258 39.8563917, -104.6964883 39.8562969, -104.6964427 39.8562187, -104.6963729 39.8561425, -104.696283 39.8560793, -104.6962013 39.8560416, -104.6961208 39.8560169, -104.6960121 39.8560031, -104.6959343 39.8559954)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,413417657,way,39.86054921067787,-104.69624199590156,"LINESTRING (-104.6964998 39.860891, -104.6964546 39.8607305, -104.6963809 39.8606043, -104.696299 39.8605163, -104.6962253 39.8604601, -104.6961287 39.8604107, -104.6960161 39.8603942, -104.6958484 39.8603777)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,413430919,way,39.862806923790664,-104.68292812348696,"POLYGON ((-104.6832953 39.8615443, -104.683512 39.8615762, -104.6836462 39.8616666, -104.6837105 39.8618354, -104.6837964 39.862445, -104.683784 39.8628183, -104.6837695 39.8632562, -104.6836837 39.8638242, -104.6835979 39.8639889, -104.6834906 39.8640509, -104.6833726 39.8640754, -104.6824338 39.8640631, -104.6822943 39.864018, -104.6822139 39.8639603, -104.6821602 39.8638737, -104.6820744 39.8631778, -104.6820692 39.8628597, -104.6820636 39.8625231, -104.6821763 39.8617737, -104.6822192 39.8616666, -104.6822675 39.8616254, -104.682348 39.861576, -104.6824445 39.8615431, -104.6832953 39.8615443))",apron,,,"De-Ice ""C"" Pad",,"De-Ice ""C"" Pad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,413431438,way,39.86305531878113,-104.68076905061974,"POLYGON ((-104.6797796 39.8636657, -104.6797816 39.8631994, -104.6797838 39.8626736, -104.6797944 39.8624572, -104.679934 39.8617512, -104.6799662 39.8616771, -104.680052 39.8616236, -104.6801323 39.8615987, -104.6807278 39.8615369, -104.6813582 39.8615412, -104.6814734 39.861574, -104.6815754 39.8616316, -104.6816531 39.8617469, -104.6817551 39.8624387, -104.68175 39.8628597, -104.6817416 39.8635628, -104.681629 39.864271, -104.6815593 39.8643739, -104.6813715 39.8645304, -104.6812589 39.8645798, -104.6811301 39.8645963, -104.6806796 39.8645944, -104.6801056 39.8645203, -104.6800143 39.8644892, -104.6799393 39.8644277, -104.6798856 39.8642998, -104.6797796 39.8636657))",apron,,,"De-Ice ""J"" Pad",,"De-Ice ""J"" Pad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,413439230,way,39.87497958735689,-104.68686076727539,"LINESTRING (-104.6870769 39.8745705, -104.6870603 39.8746423, -104.6870362 39.8746958, -104.6869826 39.874772, -104.6869319 39.8748298, -104.6868833 39.8748667, -104.6868216 39.8748996, -104.6867575 39.8749327, -104.6866824 39.8749574, -104.6865456 39.8749751, -104.6866768 39.8749943, -104.6867682 39.8750254, -104.686846 39.8750624, -104.6869155 39.8751137, -104.6869718 39.8751734, -104.6870204 39.8752271, -104.6870472 39.8752847, -104.6870672 39.8753959)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,413439231,way,39.87243555938794,-104.68543087196875,"LINESTRING (-104.6860029 39.8725709, -104.685905 39.8724795, -104.6858721 39.8724479, -104.6857812 39.8723823, -104.6856524 39.8723349, -104.6854886 39.8723203, -104.6853732 39.8723265, -104.6852662 39.8723555, -104.6851667 39.8723985, -104.6850945 39.8724502, -104.6850406 39.8725097, -104.684998 39.8725881, -104.6849543 39.8727343)",taxiway,,,F4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,413444998,way,39.861770648158995,-104.6763108428644,"LINESTRING (-104.6783836 39.861337, -104.6782897 39.8613496, -104.6782045 39.8613648, -104.6781279 39.8613823, -104.6780331 39.8614183, -104.6779618 39.8614631, -104.6779023 39.8615163, -104.6778817 39.8615402, -104.6778551 39.8615718, -104.6777819 39.8617076, -104.6777448 39.8617593, -104.6776895 39.8618148, -104.677621 39.861862, -104.6775402 39.8619009, -104.6774525 39.8619266, -104.6773522 39.8619376, -104.6772427 39.8619438, -104.6768714 39.8619381, -104.6763689 39.8619396, -104.6758948 39.8619356, -104.675281 39.8619336, -104.6751842 39.8619289, -104.6751261 39.8619228, -104.6750688 39.8619101, -104.6750171 39.8618937, -104.6749675 39.8618738, -104.6748856 39.8618261, -104.6748153 39.8617644, -104.6748039 39.8617503, -104.6747518 39.861683, -104.6746955 39.8615718, -104.6746365 39.8614833, -104.6745533 39.8614154, -104.6744487 39.8613577, -104.6743415 39.8613268, -104.6742601 39.8613103)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,413469117,way,39.868352242831406,-104.6869344207471,"LINESTRING (-104.6871471 39.8685767, -104.6871159 39.868502, -104.6870711 39.86844, -104.6870094 39.8683782, -104.6869477 39.8683226, -104.6868761 39.8682824, -104.6868002 39.8682506, -104.6867393 39.868233, -104.6866527 39.8682218)",taxiway,,,F3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,413469120,way,39.86407826356743,-104.68501020180307,"LINESTRING (-104.6854296 39.8642299, -104.6853545 39.864199, -104.6852686 39.8641496, -104.6852051 39.8641011, -104.6851426 39.8640405, -104.6850978 39.8639653, -104.6850737 39.8639014, -104.685057 39.8638108, -104.6850487 39.8639046, -104.6850219 39.8639829, -104.6849709 39.8640529, -104.6848931 39.8641311, -104.6848127 39.8641826, -104.6847268 39.8642134, -104.6845403 39.86426)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,413469121,way,39.86441695507354,-104.68520791691522,"LINESTRING (-104.6848851 39.8643905, -104.6849682 39.8644729, -104.6850112 39.8645326, -104.6850407 39.864582, -104.6850518 39.8646585, -104.6850728 39.8645696, -104.6851077 39.8644996, -104.6851614 39.8644296, -104.6852088 39.8643826, -104.6852815 39.8643413, -104.6853545 39.8643061, -104.6854269 39.8642855, -104.6855591 39.8642671, -104.6854779 39.8642484, -104.6854296 39.8642299)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,413470661,way,39.849819676323435,-104.68716144674163,"LINESTRING (-104.6875307 39.8501051, -104.6873535 39.8500609, -104.687275 39.8500249, -104.687165 39.849951, -104.6870791 39.8498727, -104.6870263 39.8497644, -104.6870094 39.849675, -104.687004 39.8495762, -104.6870201 39.8494979, -104.6870849 39.8493847)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,452961660,way,39.83643520238191,-104.66216521972082,"LINESTRING (-104.661643 39.8364891, -104.6617086 39.8364433, -104.6617546 39.8364164, -104.6618024 39.8363924, -104.6618557 39.8363726, -104.6619072 39.8363585, -104.6619753 39.8363458, -104.6620471 39.8363401, -104.6621059 39.8363415, -104.6621666 39.8363458, -104.6622292 39.8363599, -104.662288 39.8363811, -104.662358 39.8364122, -104.662415 39.8364475, -104.6624665 39.8364856, -104.6625088 39.8365294, -104.6625474 39.8365831, -104.662575 39.8366368, -104.6625947 39.8367074)",taxiway,,,M4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,452961661,way,39.8321269728839,-104.66266905589744,"LINESTRING (-104.663181 39.8322724, -104.6630871 39.8322586, -104.6630338 39.8322445, -104.6629896 39.8322318, -104.6629326 39.8322078, -104.6628866 39.8321809, -104.6628406 39.8321499, -104.6627965 39.8321131, -104.6627486 39.8320679, -104.6627137 39.8320241, -104.6626842 39.8319676, -104.6626714 39.8319323, -104.6626517 39.8318772, -104.6626383 39.8319337, -104.6626254 39.8319775, -104.662607 39.8320185, -104.6625831 39.8320552, -104.66255 39.8320919, -104.6625168 39.8321259, -104.6624764 39.8321555, -104.6624304 39.8321838, -104.6623862 39.832205, -104.66232 39.8322304, -104.6622611 39.8322459, -104.6621637 39.8322618)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,452961662,way,39.83224645957999,-104.66072573802379,"LINESTRING (-104.6605108 39.8325899, -104.6605533 39.8325207, -104.6605882 39.8324684, -104.6606269 39.8324246, -104.6606747 39.8323794, -104.6607225 39.8323483, -104.6607777 39.8323187, -104.6608421 39.8322961, -104.6609175 39.8322749, -104.661004 39.832259, -104.6609194 39.8322424, -104.6608495 39.832224, -104.660798 39.8322, -104.6607428 39.8321661, -104.6606949 39.832135, -104.6606453 39.8320955, -104.6605974 39.8320375, -104.660557 39.8319697, -104.660519 39.8318821)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,452961663,way,39.85674525623021,-104.6604288934674,"LINESTRING (-104.6602245 39.856366, -104.6602537 39.8564606, -104.6602878 39.8565235, -104.6603357 39.8565813, -104.6603938 39.8566338, -104.6604588 39.8566758, -104.6605323 39.8567112, -104.6606229 39.8567374, -104.6607152 39.8567586, -104.6606109 39.8567742, -104.6605186 39.856803, -104.6604519 39.8568345, -104.6603819 39.8568778, -104.6603289 39.8569264, -104.6602844 39.8569815, -104.6602502 39.8570471, -104.6602156 39.8571048)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,515158738,way,39.88890869531354,-104.68519940580835,"LINESTRING (-104.685708 39.8888656, -104.6855664 39.8889512, -104.6854135 39.8889924, -104.6852285 39.8890006, -104.685097 39.8889656, -104.6849683 39.888908, -104.6849012 39.8888463, -104.6848235 39.8887578, -104.6847712 39.8886487)",taxiway,,,F9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,515158739,way,39.89756375,-104.68680635,"LINESTRING (-104.6867977 39.8981108, -104.686815 39.8970167)",stopway,,,16L/34R,FAA,,,,,150',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,515158740,way,39.896340800000004,-104.696095,"LINESTRING (-104.6960915 39.8968968, -104.6960985 39.8957848)",stopway,,,16R/34L,FAA,,,,,200',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,515158741,way,39.8513437,-104.69661475000001,"LINESTRING (-104.696625 39.8507948, -104.6966045 39.8518926)",stopway,,,16R/34L,FAA,,,,,200',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,515158742,way,39.8406499,-104.6832433,"LINESTRING (-104.6825282 39.8406469, -104.6839584 39.8406529)",stopway,,,07/25,FAA,,,,,150',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,515158743,way,39.84094435,-104.72736875,"LINESTRING (-104.7280823 39.8409454, -104.7266552 39.8409433)",stopway,,,07/25,FAA,,,,,150',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,515158744,way,39.87755955,-104.66293644999999,"LINESTRING (-104.6636394 39.8775652, -104.6622335 39.8775539)",stopway,,,08/26,FAA,,,,,150',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,515158745,way,39.87723535,-104.6187881,"LINESTRING (-104.6180741 39.8772297, -104.6195021 39.877241)",stopway,,,08/26,FAA,,,,,150',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,515158746,way,39.831476550000005,-104.6417302,"LINESTRING (-104.641734 39.8309322, -104.6417264 39.8320209)",stopway,,,17L/35R,FAA,,,,,150',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,515158747,way,39.8655015,-104.64131055,"LINESTRING (-104.641307 39.8660672, -104.6413141 39.8649358)",stopway,,,17L/35R,FAA,,,,,150',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,515158748,way,39.8618048,-104.66016794999999,"LINESTRING (-104.6601604 39.8623539, -104.6601755 39.8612557)",stopway,,,17R/35L,FAA,,,,,150',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,515158749,way,39.827769599999996,-104.66056595,"LINESTRING (-104.660572 39.8272185, -104.6605599 39.8283207)",stopway,,,17R/35L,FAA,,,,,150',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,515158750,way,39.8324050327407,-104.66266574719619,"LINESTRING (-104.6621637 39.8322618, -104.6622648 39.8322798, -104.662331 39.8322982, -104.6623789 39.8323208, -104.662423 39.8323434, -104.6624727 39.8323731, -104.6625113 39.8323999, -104.66255 39.8324395, -104.6625867 39.8324889, -104.6626125 39.8325355, -104.6626272 39.8325723, -104.6626425 39.8326514, -104.6626622 39.832592, -104.6626842 39.8325468, -104.6627026 39.8325143, -104.6627339 39.8324776, -104.6627634 39.8324451, -104.6628001 39.8324126, -104.662848 39.8323787, -104.6628995 39.8323476, -104.6629547 39.8323236, -104.6630154 39.832301, -104.6630816 39.8322883, -104.663181 39.8322724)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,550604006,way,39.828300650240834,-104.66516397357103,"LINESTRING (-104.6653069 39.8280923, -104.6652816 39.8281749, -104.6652468 39.8282599, -104.665174 39.8283255, -104.6650791 39.8283935, -104.6649493 39.8284398)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,550604007,way,39.82829836085748,-104.66544863229345,"LINESTRING (-104.6653069 39.8280923, -104.6653448 39.8281968, -104.6654049 39.8282842, -104.6654808 39.828362, -104.6655757 39.8284154, -104.6656517 39.8284445)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,551640032,way,39.8644057078812,-104.68410698908603,"LINESTRING (-104.6838949 39.8646714, -104.6839114 39.8646067, -104.6839283 39.8645561, -104.6839678 39.8644914, -104.6840214 39.8644234, -104.6840938 39.8643617, -104.6841609 39.8643226, -104.6842467 39.8642896, -104.6844192 39.8642589)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,551640033,way,39.8643984755488,-104.68367973246227,"LINESTRING (-104.6833543 39.864249, -104.6834877 39.864267, -104.6835869 39.864302, -104.6836781 39.8643493, -104.6837532 39.8644029, -104.6838122 39.8644626, -104.6838605 39.8645264, -104.6838846 39.8645964, -104.6838949 39.8646714)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,551640034,way,39.86410253003093,-104.6836818517519,"LINESTRING (-104.6839047 39.8638314, -104.6838873 39.8639129, -104.6838471 39.863989, -104.6837854 39.8640734, -104.6837291 39.8641311, -104.6836137 39.8641867, -104.6835198 39.8642196, -104.6834321 39.8642391, -104.6833543 39.864249)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,551640035,way,39.864307442817974,-104.68471960070394,"LINESTRING (-104.6845403 39.86426, -104.684641 39.8642732, -104.6847215 39.8642958, -104.68481 39.864337, -104.6848851 39.8643905)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,551640036,way,39.86409967114252,-104.68411207834043,"LINESTRING (-104.6844192 39.8642589, -104.684295 39.864232, -104.6842046 39.8641958, -104.6841421 39.864164, -104.6840732 39.8641217, -104.6839874 39.8640373, -104.6839436 39.8639623, -104.6839257 39.8639138, -104.6839047 39.8638314)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,665679921,way,39.85216531952571,-104.69468262928606,"LINESTRING (-104.694455 39.8524671, -104.6944713 39.8523641, -104.6945115 39.8522715, -104.6945759 39.8521891, -104.6946456 39.8521314, -104.694718 39.8520861, -104.6947931 39.8520511, -104.694895 39.8520244, -104.6950358 39.8520035)",taxiway,,,,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,665679922,way,39.89490128715959,-104.6942061852667,"LINESTRING (-104.6939638 39.8952078, -104.693975 39.8951045, -104.6940099 39.8950242, -104.6940689 39.894946, -104.6941574 39.8948678, -104.6942352 39.8948246, -104.6943211 39.8947876, -104.6944176 39.894767, -104.6945825 39.8947508)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,665679923,way,39.88547597039973,-104.68588949059183,"LINESTRING (-104.6869588 39.8846473, -104.6867386 39.8847013, -104.6866339 39.8847568, -104.6865615 39.8848248, -104.6860852 39.88545, -104.685739 39.8858826, -104.68562 39.8859625, -104.6854858 39.8860037, -104.6852926 39.8860144, -104.6850418 39.8859515, -104.6848739 39.8857948, -104.684807 39.8856568)",taxiway,,,F8,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,666004441,way,39.87406807090575,-104.6627544253874,"LINESTRING (-104.6633143 39.8743665, -104.6632761 39.8742142, -104.6632188 39.8741285, -104.6631161 39.8740383, -104.663017 39.8739849, -104.6628749 39.8739418, -104.6627586 39.8739291, -104.6625999 39.8739411, -104.6624681 39.873979, -104.6623526 39.8740398, -104.6622693 39.8741096, -104.6622029 39.8741991, -104.6621617 39.8743143)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,666004442,way,39.87483676651327,-104.66206632704429,"LINESTRING (-104.6621617 39.8743143, -104.6621348 39.87449, -104.662108 39.8745579, -104.6620463 39.8746464, -104.6619443 39.8747205, -104.6618385 39.8747702, -104.6617485 39.8747926, -104.6615596 39.8748044, -104.6617298 39.8748234, -104.6618197 39.8748505, -104.6619256 39.8748893, -104.6620007 39.8749469, -104.6620758 39.8750231, -104.6621214 39.8751116, -104.6621404 39.8752128, -104.6621818 39.8751016, -104.6622274 39.8750358, -104.6622784 39.8749802, -104.662352 39.8749243, -104.6624179 39.8748917, -104.6624888 39.8748584, -104.6625559 39.8748399, -104.6627165 39.874817)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,666005199,way,39.865899999999996,-104.66283039999999,"LINESTRING (-104.6629203 39.8659002, -104.6627405 39.8658998)",taxiway,,,DS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,677053094,way,39.84171409957452,-104.72132366657142,"LINESTRING (-104.7213182 39.8421445, -104.721322 39.8418419, -104.7213292 39.8412837)",taxiway,,,B8,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,677053095,way,39.84103983739294,-104.68565732840993,"LINESTRING (-104.6865466 39.8406732, -104.6857675 39.840688, -104.6856253 39.8407209, -104.68551 39.8407848, -104.6854134 39.8408672, -104.6853491 39.8409784, -104.6853249 39.841069, -104.685323 39.8415988, -104.6853222 39.8419463)",taxiway,,,B2,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,677053096,way,39.84247907885584,-104.6843449584512,"LINESTRING (-104.6846544 39.842315, -104.6845268 39.8423422, -104.6843915 39.8423932, -104.6843003 39.842455, -104.6842333 39.8425333, -104.6841743 39.8426218, -104.6841511 39.8427603)",taxiway,,,,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,677053097,way,39.85166754939814,-104.68437548741386,"LINESTRING (-104.6840449 39.851842, -104.6841019 39.8518172, -104.6842184 39.851763, -104.6843316 39.8517013, -104.6844495 39.8516306, -104.6845735 39.8515524, -104.6846924 39.851469)",taxiway,,,B4,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,677053098,way,39.85224008313743,-104.68406242865144,"LINESTRING (-104.6841152 39.8520485, -104.6840819 39.8521218, -104.6840599 39.8521985, -104.6840504 39.8522725, -104.6840379 39.8524384)",taxiway,,,,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,677053099,way,39.85215893695053,-104.69423184909697,"LINESTRING (-104.694455 39.8524671, -104.6944282 39.8523188, -104.6943585 39.8521953, -104.6942673 39.852117, -104.69416 39.8520594, -104.6940138 39.8520126, -104.693876 39.8519972)",taxiway,,,,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,677053100,way,39.852745415956505,-104.69468639132579,"LINESTRING (-104.6950204 39.8529033, -104.6949068 39.8528865, -104.6948144 39.8528583, -104.694679 39.852791, -104.6945838 39.8527101, -104.694502 39.8526221, -104.694455 39.8524671)",taxiway,,,,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,677053101,way,39.85580892212195,-104.69632402886782,"LINESTRING (-104.6959343 39.8559954, -104.696043 39.855984, -104.6961476 39.8559634, -104.6962254 39.8559387, -104.696322 39.8558851, -104.6963998 39.8558254, -104.6964695 39.8557451, -104.6965071 39.8556772, -104.6965392 39.8556072, -104.6965625 39.8554575)",taxiway,,,,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,677053102,way,39.85599114537648,-104.69544079960346,"LINESTRING (-104.6959343 39.8559954, -104.695373 39.8559906, -104.6949473 39.8559868)",taxiway,,,D3,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,677053103,way,39.860233127105445,-104.69623982292632,"LINESTRING (-104.6958484 39.8603777, -104.6958712 39.8603778, -104.6960684 39.8603599, -104.6961918 39.8603105, -104.6963366 39.8602322, -104.6964238 39.8601472, -104.6964721 39.8600772, -104.6965108 39.8599316)",taxiway,,,,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,677053104,way,39.87499611782632,-104.68981569358395,"LINESTRING (-104.695707 39.8750373, -104.695153 39.875034, -104.6947695 39.8750317, -104.6942991 39.8750285, -104.6942038 39.8750278, -104.6938933 39.8750257, -104.6936278 39.8750239, -104.6892534 39.8749938, -104.688269 39.874987, -104.6870721 39.8749788, -104.6865456 39.8749751, -104.685883 39.8749705, -104.6854288 39.8749674, -104.6849583 39.8749642, -104.6849287 39.874964, -104.6843981 39.8749603, -104.6843669 39.8749601, -104.6842534 39.8749528, -104.6841426 39.8749318, -104.6840387 39.8748894, -104.68395 39.8748346)",taxiway,,,WC,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
